Log #,Complaint #,Date,Address #,Street Name,Borough,Postcode,District,Work Reported,Closed,Issued Violation?,Additional Comments,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
5298,03-09-25-068,09/25/2002,28 - 30,Greene Street,Mn,,SOHO,"Sewer lines, cutting grooves into granite slabs, improper paint removal",true,false,,40.721225,-74.002533,02,1,47,1002991,1002300020,SoHo-TriBeCa-Civic Center-Little Italy
5299,03-09-25-069,09/25/2002,69,Greene Street,Mn,10012,SOHO,Drilling into cast-iron piers for a drip tube,true,true,,40.723119,-74.000945,02,1,49,1007294,1004860025,SoHo-TriBeCa-Civic Center-Little Italy
5300,03-09-25-070,09/25/2002,19 - 21,Harrison Street,Mn,,TRIW,Vent & duct,true,false,,40.718759,-74.010054,01,1,39,1002033,1001800025,SoHo-TriBeCa-Civic Center-Little Italy
5301,03-10-03-001,09/25/2002,34-52,85th Street,Qn,,JH,Copper leaders & gutters replaced by aluminum ones,true,false,,40.752888,-73.882051,03,25,281,4035563,4014450031,Jackson Heights
5295,03-09-25-065,09/24/2002,30,East 68th Street,Mn,10065,UES,Preparing to install sidewalk shed,true,false,,40.769121,-73.967086,08,4,122,1041234,1013820049,Upper East Side-Carnegie Hill
5296,03-09-25-066,09/24/2002,194 or 196,Court Street,Bn,,COB,Shopfront,true,true,,,,,,,,,
5297,03-09-25-067,09/24/2002,130,West 72nd Street,Mn,10023,UWS,Shopfront (Pick a Bagel),true,false,,40.777839,-73.979831,07,6,157,1029894,1011430045,Lincoln Square
5282,03-09-23-052,09/23/2002,1854,Bedford Street,Bn,,PLG,Awning installed several years ago,true,false,,,,,,,,,
5289,03-09-23-059,09/23/2002,521 - 523,Broadway,Mn,,SOHO,Rebrownstoning crudely done; 3 Dec 02: flagpole at 521,true,true,,40.722753,-73.999051,02,1,49,1007250,1004840012,SoHo-TriBeCa-Civic Center-Little Italy
5290,03-09-23-060,09/23/2002,723,St. Nicholas Avenue,Mn,10031,HHE,"Repointing; 18 Feb 03: Sign, door, steps, lighting, vapor fixture",true,false,,40.824803,-73.944212,09,9,231,1061395,1020610029,Hamilton Heights
5291,03-09-23-061,09/23/2002,65,Broadway,Mn,10006,IL,Big sign; 14 Nov 03: noncompliant entrance,true,false,,40.707113,-74.012234,01,1,13,1000809,1000210004,Battery Park City-Lower Manhattan
5292,03-09-23-062,09/23/2002,121,East 38th Street,Mn,10016,MURH,Canopy frame,true,true,,40.749129,-73.978353,06,4,80,1019131,1008940015,Murray Hill-Kips Bay
5293,03-09-23-063,09/23/2002,105,East 35th Street,Mn,10016,MURH,Scaffolding,true,false,,40.74757,-73.980399,06,4,80,1018886,1008910006,Murray Hill-Kips Bay
5294,03-09-23-064,09/23/2002,109,East 35th Street,Mn,10016,MURH,Paint door,true,true,,40.74752,-73.98028,06,4,80,1018888,1008910008,Murray Hill-Kips Bay
7170,05-10-19-036,09/23/2002,121,East 38th Street,Mn,10016,MURH,Canopy frame,true,false,,40.749129,-73.978353,06,4,80,1019131,1008940015,Murray Hill-Kips Bay
5281,03-09-20-051,09/20/2002,4,Water Street,Bn,11201,FF,"Building collapse; 6 May 04: work, causing vibrations",true,false,,40.703194,-73.994085,02,33,21,3000078,3000350012,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5285,03-09-23-055,09/20/2002,65,West 85th Street,Mn,10024,UWS,"Roof-top addition, garden trellises",true,true,,40.785344,-73.971552,07,6,169,1031352,1011990008,Upper West Side
5287,03-09-23-057,09/20/2002,36,East 75th Street,Mn,10021,UES,"Scaffolding, façade work; 19 Nov 03: stoop gate or other type of gate",true,false,,40.773559,-73.963621,08,4,130,1041664,1013890046,Upper East Side-Carnegie Hill
5288,03-09-23-058,09/20/2002,331,West 87th Street,Mn,10024,RWE,Work; 23 Sept 02: stoop alterations,true,true,,40.789951,-73.978267,07,6,175,1033964,1012490018,Upper West Side
5286,03-09-23-056,09/19/2002,437,West 22nd Street,Mn,10011,CHE2,Orange painted stucco,true,true,,40.746268,-74.00284,04,3,93,1012684,1007200029,Hudson Yards-Chelsea-Flatiron-Union Square
5316,03-10-03-016,09/19/2002,497,Broome Street,Mn,10013,SOHO,"Abandoned, neglected, holes in sidewalk; 20 Jan 03: disrepair",true,true,,40.723165,-74.002695,02,1,47,1007064,1004750013,SoHo-TriBeCa-Civic Center-Little Italy
5420,03-10-24-120,09/19/2002,90,Remsen Street,Bn,11201,BH,"Interior work, planning courtyard work",true,false,,40.694241,-73.995085,02,33,501,3002203,3002530068,Brooklyn Heights-Cobble Hill
5283,03-09-23-053,09/18/2002,846,Greenwich Street,Mn,10014,GV,Work,true,false,,40.739307,-74.006459,02,3,79,1012157,1006430054,West Village
5284,03-09-23-054,09/18/2002,46 - 50,Horatio Street,Mn,,GV,Work; 16 Mar 04: Garbage enclosure/cans,true,true,,40.738747,-74.005034,02,3,77,1011653,1006260030,West Village
5278,03-09-17-048,09/17/2002,750,Greenwich Street,Mn,10014,GV,Structure at roof; 2 Dec 02: more stuff at roof,true,true,,40.735615,-74.006838,02,3,75,1011860,1006330019,West Village
5279,03-09-17-049,09/17/2002,[131 - 133],East 10th Street,Mn,,IL,Signs on fence at St. Mark's; 16 May 03: emergency lighting,true,false,,40.730471,-73.988432,03,2,40,1006818,1004660026,East Village
5275,03-09-16-045,09/16/2002,223 - 235,Carlton Avenue,Bn,,FG,"Rear yard alterations, lighting, razor wire; 19 Feb 04: curb cut, sidewalk damage",true,true,,40.690892,-73.972386,02,35,183,,,Fort Greene
5276,03-09-16-046,09/16/2002,,Atlantic Avenue,Bn,,BH,Steel-faced concrete curbs,true,false,,,,,,,,,
5277,03-09-16-047,09/16/2002,,Atlantic Avenue,Bn,,COB,Steel-faced concrete curbs,true,false,,,,,,,,,
5280,03-09-17-050,09/16/2002,34-44,84th Street,Qn,,JH,"Grilles, painted windows white; 25 Sept 02: alterations to garage, visible from 84th Street",true,true,,40.752727,-73.882968,03,25,281,4035527,4014440026,Jackson Heights
5267,03-09-13-037,09/13/2002,73,Washington Place,Mn,10011,GV,Rear alterations; 16 Sept 02: roof top structures; 17 Feb 04: rear windows,true,true,,40.731872,-73.999585,02,1,65,1008897,1005520065,West Village
5268,03-09-13-038,09/13/2002,170,Waverly Place,Mn,10014,GV,"No railing, bricked up at rear instead",true,true,,40.733658,-74.001577,02,3,71,1010236,1005920048,West Village
5269,03-09-13-039,09/13/2002,842,St. Nicholas Avenue,Mn,10031,HSNW,Painting,true,false,,40.828875,-73.942142,09,9,23501,1061618,1020670027,Hamilton Heights
5270,03-09-13-040,09/13/2002,844,St. Nicholas Avenue,Mn,10031,HSNW,Painting,true,false,,40.828916,-73.942127,09,9,23501,1061617,1020670026,Hamilton Heights
5271,03-09-13-041,09/13/2002,31,St. Nicholas Place,Mn,10031,HSNW,Painting,true,false,,40.828139,-73.941781,09,9,23501,1061594,1020660033,Hamilton Heights
5272,03-09-13-042,09/13/2002,722,St. Nicholas Avenue,Mn,10031,HHSU,"Lighting, removed transom from door; 18 Feb 03: removed stone panels above door & filled with cement",true,true,,40.824874,-73.944132,09,9,231,1061143,1020530070,Hamilton Heights
5273,03-09-13-043,09/13/2002,730,St. Nicholas Avenue,Mn,10031,HHSU,"Door, lighting",true,false,,40.825034,-73.944017,09,9,231,1061139,1020530065,Hamilton Heights
5274,03-09-13-044,09/13/2002,732,St. Nicholas Avenue,Mn,10031,HHSU,Lighting,true,false,,40.825075,-73.943988,09,9,231,1061138,1020530063,Hamilton Heights
6163,04-09-19-053,09/12/2002,41,East 14th Street,Mn,10003,IL,Awnings,true,true,,40.735667,-73.992783,05,2,52,1016063,1008420021,Hudson Yards-Chelsea-Flatiron-Union Square
5262,03-09-12-032,09/11/2002,27,Grace Court,Bn,11201,BH,Deterioration,true,false,,40.69429,-73.997631,02,33,301,3002137,3002510052,Brooklyn Heights-Cobble Hill
5263,03-09-12-033,09/11/2002,266,Decatur Street,Bn,11233,SH,Windows,true,true,,40.681491,-73.932982,03,36,297,3047425,3016800027,Crown Heights North
5264,03-09-12-034,09/11/2002,282,Decatur Street,Bn,11233,SH,Windows,true,false,,40.68154,-73.932549,03,36,297,,,Crown Heights North
5265,03-09-12-035,09/11/2002,50,Macombs Place,Mn,10039,IL,Cobblestones removed.,true,false,,40.826559,-73.937978,10,9,236,1084153,1020370011,Central Harlem North-Polo Grounds
5266,03-09-12-036,09/11/2002,636,West End Avenue,Mn,10024,RWE,Façade work,true,true,,40.791932,-73.975626,07,6,179,1033569,1012380062,Upper West Side
5255,03-09-10-025,09/10/2002,106 - 108,West 73rd Street,Mn,,UWS,Canopy,true,true,,40.778319,-73.978845,07,6,157,1079317,1011440035,Lincoln Square
5256,03-09-10-026,09/10/2002,43,Greene Street,Mn,10013,SOHO,Demoltion work,true,true,,40.722065,-74.00184,02,1,47,1007081,1004750053,SoHo-TriBeCa-Civic Center-Little Italy
5257,03-09-10-027,09/10/2002,329,Greenwich Street,Mn,10013,TRIW,"Noncompliant awning, banners",true,true,,40.717714,-74.010617,01,1,39,1001551,1001430017,SoHo-TriBeCa-Civic Center-Little Italy
5258,03-09-10-028,09/10/2002,186,Fifth Avenue,Mn,10010,LM,Possibly preparing to do façade work,true,true,,40.741538,-73.989971,05,3,58,1015566,1008247501,Hudson Yards-Chelsea-Flatiron-Union Square
5260,03-09-10-030,09/10/2002,244,Lenox Avenue,Mn,10027,MMP,Work,true,true,,40.806126,-73.946677,10,9,200,1053389,1017210003,Central Harlem South
5261,03-09-12-031,09/10/2002,170,West 78th Street,Mn,10024,UWS,"Entry alts,buzzer,railings,disrepair,dirt;16 Apr 03:concrete barrier,alley structure;12 May 03:signs",true,true,,40.782043,-73.97784,07,6,161,1030225,1011490061,Upper West Side
5252,03-09-06-022,09/06/2002,742,St. Nicholas Avenue,Mn,10031,HHSU,"Doors, intercom, interior alterations; 2 Oct 02: entrance alterations",true,true,,40.825423,-73.943738,09,9,231,1061133,1020530058,Hamilton Heights
5249,03-09-05-019,09/05/2002,53,West 85th Street,Mn,10024,UWS,Painting,true,false,,40.785242,-73.97131,07,6,169,1031392,1011990112,Upper West Side
5250,03-09-05-020,09/05/2002,864,Broadway,Mn,10003,LM,Preparing to do work,true,true,,40.737385,-73.990239,05,2,52,1016126,1008460023,Hudson Yards-Chelsea-Flatiron-Union Square
5251,03-09-05-021,09/05/2002,44,Stuyvesant Street,Mn,10003,SMA,Door,true,true,,40.72998,-73.987678,03,2,40,1006792,1004650044,East Village
5254,03-09-06-024,09/05/2002,105,8th Avenue,Bn,11215,PS,Sandblasting & painting,true,false,,40.672595,-73.97355,06,39,165,3024796,3010680006,Park Slope-Gowanus
5248,03-09-04-018,09/04/2002,631 - 635,Broadway,Mn,,NOHO,"Painting stone façade, incorrect cornice",true,false,,40.726149,-73.996176,02,1,5501,1008235,1005230032,West Village
5242,03-09-03-012,09/03/2002,1649,Amsterdam Avenue,Mn,10031,HHE,Sandstone portico painted; 9 Sept 02: more painting,true,true,,40.823019,-73.94921,09,7,227,1061221,1020580001,Hamilton Heights
5243,03-09-03-013,09/03/2002,347,West Broadway,Mn,10013,SOHO,Flagpole,true,true,,40.722778,-74.00342,02,1,47,1007087,1004757501,SoHo-TriBeCa-Civic Center-Little Italy
5244,03-09-03-014,09/03/2002,102 - 106,Wooster Street,Mn,,SOHO,Flagpole,true,false,,40.724546,-74.000794,02,1,49,1007638,1005007504,SoHo-TriBeCa-Civic Center-Little Italy
5245,03-09-03-015,09/03/2002,157,Mercer Street,Mn,10012,SOHO,Flagpole,true,false,,40.725166,-73.998149,02,1,49,1007979,1005130028,SoHo-TriBeCa-Civic Center-Little Italy
5246,03-09-03-016,09/03/2002,92,4th Avenue,Mn,10003,IL,Roof work,true,false,,40.731838,-73.990262,02,2,61,1008997,1005570001,West Village
5247,03-09-03-017,09/03/2002,[660],Riverside Drive,Mn,,NOT DESIGNATED,Pink paint,true,false,,,,,,,,,
5253,03-09-06-023,09/03/2002,240,Central Park South,Mn,10019,IL,"Front courtyard alts., railing & west façade surface removed; 18 Mar 04: brick work & repointing",true,false,,40.76731,-73.980141,05,4,137,1024922,1010300058,Midtown-Midtown South
5234,03-09-03-004,08/29/2002,450,West 145th Street,Mn,10031,HHE,"Chimney near collapse, façade disrepair, patching",true,false,,40.824815,-73.946626,09,7,227,1061334,1020590151,Hamilton Heights
5241,03-09-03-011,08/28/2002,181,Columbus Avenue,Mn,10023,UWS,Sidewalk work,true,false,,40.774943,-73.980579,07,6,153,1028437,1011210001,Lincoln Square
5233,03-09-03-003,08/27/2002,153,Mercer Street,Mn,10012,SOHO,Windows being cut,true,false,,40.725076,-73.998225,02,1,49,1007980,1005130030,SoHo-TriBeCa-Civic Center-Little Italy
5235,03-09-03-005,08/27/2002,452,West 141st Street,Mn,10031,HH,Repointing,true,true,,40.822206,-73.948337,09,9,227,1061218,1020570146,Hamilton Heights
5240,03-09-03-010,08/27/2002,275,Central Park West,Mn,10024,UWS,"Removing windows at 9th floor, #9B, rear",true,true,,40.786419,-73.968525,07,6,173,1031465,1012010034,Upper West Side
5238,03-09-03-008,08/26/2002,286,Decatur Street,Bn,11233,SH,Windows; 13 June 03: entrance & door removed; 9 July 03: interior alterations; 20 Aug 03: steps,true,false,,40.681551,-73.932441,03,36,297,,,Crown Heights North
5239,03-09-03-009,08/26/2002,494,Amsterdam Avenue,Mn,10024,UWS,Flagpole,true,true,,40.786221,-73.976094,07,6,171,1032785,1012310036,Upper West Side
5229,03-08-23-059,08/22/2002,105,8th Avenue,Bn,11215,PS,Cleaning,true,true,,40.672595,-73.97355,06,39,165,3024796,3010680006,Park Slope-Gowanus
5230,03-08-23-060,08/22/2002,57,West 85th Street,Mn,10024,UWS,Painted façade & part of stoop at 55,true,true,,40.785275,-73.971389,07,6,169,1031355,1011990011,Upper West Side
5231,03-09-03-001,08/22/2002,1884,Stockholm Street,Qn,11385,STOC,Painted,true,false,,40.708808,-73.913441,05,34,539,4081217,4034010028,Ridgewood
5232,03-09-03-002,08/22/2002,63,Cranberry Street,Bn,11201,BH,Brick wall,true,false,,40.699659,-73.993007,02,33,1,3001611,3002160039,Brooklyn Heights-Cobble Hill
5227,03-08-21-057,08/21/2002,184,7th Avenue South,Mn,10014,GV,Shopfront alts.,true,true,,40.73614,-74.00136,02,3,71,1078148,1006130044,West Village
5228,03-08-21-058,08/21/2002,135,West 12th Street,Mn,10011,GV,Façade work,true,true,,40.73651,-73.998917,02,3,71,1010625,1006080059,West Village
5222,03-08-20-052,08/20/2002,10,St. Nicholas Place,Mn,10031,IL,"Windows, façade work",true,true,,40.827292,-73.942367,09,9,23501,1061181,1020540044,Hamilton Heights
5223,03-08-20-053,08/20/2002,16,St. Nicholas Place,Mn,10031,HSNE,Shingle replacement,true,true,,40.827552,-73.942179,09,9,23501,1061179,1020540040,Hamilton Heights
5224,03-08-20-054,08/20/2002,88,Atlantic Avenue,Bn,11201,COB,Work ongoing,true,true,,40.690983,-73.997058,06,39,49,3002929,3002840013,Carroll Gardens-Columbia Street-Red Hook
5225,03-08-20-055,08/20/2002,90,Atlantic Avenue,Bn,11201,COB,Work ongoing,true,true,,40.690969,-73.997003,06,39,49,3002930,3002840015,Carroll Gardens-Columbia Street-Red Hook
5226,03-08-20-056,08/20/2002,92,Atlantic Avenue,Bn,11201,COB,Work ongoing,true,true,,40.690953,-73.996949,06,39,49,3002931,3002840016,Carroll Gardens-Columbia Street-Red Hook
5220,03-08-20-050,08/19/2002,14,Hunts Lane,Bn,11201,BH,Roof collapse,true,false,,40.6935,-73.994191,02,33,502,3002226,3002540033,Brooklyn Heights-Cobble Hill
5221,03-08-20-051,08/19/2002,196,Court Street,Bn,11201,COB,Shopfront; 28 Aug 02: interior & enterior alterations,true,true,,40.687211,-73.993575,06,39,45,3003277,3003020039,Carroll Gardens-Columbia Street-Red Hook
5259,03-09-10-029,08/19/2002,227,Dean Street,Bn,11217,BOE,Doll display case,true,false,,40.685275,-73.98468,02,33,41,3001166,3001900048,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5216,03-08-20-046,08/18/2002,35-31 - 35-33,86th Street,Qn,,JH,7' fence,true,true,,,,,,,,,
5217,03-08-20-047,08/18/2002,35-30,81st Street,Qn,,JH,4' fence,true,false,,40.751344,-73.885558,03,25,283,4029674,4012800012,Jackson Heights
5218,03-08-20-048,08/18/2002,37-53,82nd Street,Qn,,JH,Recessed storefront,true,true,,40.749391,-73.884237,03,21,283,4036218,4014700052,Jackson Heights
5219,03-08-20-049,08/18/2002,37-61,82nd Street,Qn,,JH,Voicestream awning,true,true,,40.749385,-73.884234,03,21,283,4036213,4014700045,Jackson Heights
5211,03-08-16-041,08/16/2002,355,Amsterdam Avenue,Mn,10024,UWS,Storefront work at West 77th Street,true,true,,40.781742,-73.979342,07,6,161,1030188,1011480061,Upper West Side
5212,03-08-16-042,08/16/2002,128,East 10th Street,Mn,10003,SMA,4'x4' rentals sign,true,false,,40.730241,-73.987935,03,2,40,1006777,1004650021,East Village
5209,03-08-15-039,08/15/2002,93 - 95,Franklin Street,Mn,,TRIE,"Rooftop addition, visible from the street; 7 July 03: façade removal",true,false,,40.718128,-74.005025,01,1,33,1001895,1001747502,SoHo-TriBeCa-Civic Center-Little Italy
5210,03-08-16-040,08/15/2002,4500,Arthur Kill Road,SI,10309,IL,"Brush out of control, neglect, abandonment",true,false,,40.532976,-74.238252,03,51,226,5086916,5074650115,Charleston-Richmond Valley-Tottenville
5205,03-08-15-035,08/14/2002,16 - 40,Bank Street,Mn,,GV,Pink paint,true,false,,40.737026,-74.002371,02,3,77,1010962,1006140024,West Village
5206,03-08-15-036,08/14/2002,97,Fifth Avenue,Mn,10003,LM,Poor brick pointing,true,false,,40.738003,-73.992151,05,2,52,1016109,1008460001,Hudson Yards-Chelsea-Flatiron-Union Square
5207,03-08-15-037,08/14/2002,5,East 75th Street,Mn,10021,UES,Protruding HVAC unit; 28 Oct 02: structure on roof,true,false,,40.774234,-73.965177,08,4,130,1041685,1013900008,Upper East Side-Carnegie Hill
5202,03-08-13-032,08/13/2002,684,6th Avenue,Mn,10010,LM,Payphone,true,true,,40.741925,-73.993504,05,3,58,1015557,1008230083,Hudson Yards-Chelsea-Flatiron-Union Square
5203,03-08-13-033,08/13/2002,138,Cambridge Place,Bn,11238,NOT DESIGNATED,Bldg. under construction,true,false,,40.683176,-73.962769,02,35,201,,,Clinton Hill
5204,03-08-13-034,08/13/2002,126 - 132,Spring Street,Mn,,SOHO,Flagpoles,true,true,,40.723733,-74.00026,02,1,49,,,SoHo-TriBeCa-Civic Center-Little Italy
5195,03-08-12-025,08/12/2002,47 - 49,Charles Street,Mn,,GV,"Stoop, door hood, cornice & rooftop addt. extending over to 45, preparing to do work at rear of 47",true,true,,40.73494,-74.002908,02,3,73,1078142,1006120043,West Village
5170,03-07-31-080,07/31/2002,132,East 38th Street,Mn,10016,MURH,Painted,true,false,,40.74906,-73.978237,06,4,80,1019109,1008930071,Murray Hill-Kips Bay
5196,03-08-12-026,08/12/2002,458,Broadway,Mn,10013,SOHO,"Removing building fabric, hole in sidewalk, stairs to cellar",true,false,,40.720651,-74.000808,02,1,45,1003034,1002320012,SoHo-TriBeCa-Civic Center-Little Italy
5197,03-08-12-027,08/12/2002,100,Old Slip,Mn,10005,IL,Banners,true,true,,40.703279,-74.008039,01,1,7,1000866,1000340037,Battery Park City-Lower Manhattan
5198,03-08-12-028,08/12/2002,[360 - 366],Columbus Avenue,Mn,,UWS,LED signage on payphone,true,true,,40.780748,-73.976364,07,6,161,1030211,1011490031,Upper West Side
5199,03-08-12-029,08/12/2002,50 - 54,Madison Avenue,Mn,,MSN,"Fixed awning skirts, too may bracket signs, lighting",true,false,,40.742992,-73.986449,05,2,56,1087100,1008567501,Hudson Yards-Chelsea-Flatiron-Union Square
5200,03-08-12-030,08/12/2002,70,Clark Street,Bn,11201,BH,"Sidewalk café, shopfront",true,false,,40.697598,-73.993552,02,33,501,3001864,3002360112,Brooklyn Heights-Cobble Hill
5201,03-08-12-031,08/12/2002,34-52,86th Street,Qn,,JH,Big black fence; 29 Aug 02: cutting into walls; 10 Sept 02: windows,true,true,,40.753085,-73.881138,03,25,281,4035591,4014460031,Jackson Heights
5208,03-08-15-038,08/12/2002,2,East 82nd Street,Mn,10028,MET,Stoop risers & landing inconsistent height,true,false,,40.778839,-73.962069,08,4,142,1046684,1014930068,Upper East Side-Carnegie Hill
5237,03-09-03-007,08/12/2002,862,Broadway,Mn,10003,LM,"Shopfront removed; 5 Sept 02: windows removed, lintel enframement hanging precariously",true,true,,40.737309,-73.990264,05,2,52,1016127,1008460024,Hudson Yards-Chelsea-Flatiron-Union Square
5194,03-08-09-024,08/09/2002,1,East 66th Street,Mn,10065,UES,"Satellite dish at apt. 16B, Fifth Avenue façade",true,false,,40.768554,-73.969581,08,4,122,1041159,1013810001,Upper East Side-Carnegie Hill
5191,03-08-08-021,08/08/2002,50,East 96th Street,Mn,10128,CARE,Security gate & awning,true,true,,40.787103,-73.953889,08,4,16001,1047435,1015070050,Upper East Side-Carnegie Hill
5192,03-08-08-022,08/08/2002,133 - 135,Greene Street,Mn,,SOHO,"Signage, hole",true,false,,40.725312,-73.999098,02,1,49,1007997,1005140028,SoHo-TriBeCa-Civic Center-Little Italy
5193,03-08-08-023,08/08/2002,1,St. Mark's Pace,SI,,SG,"Illegal apartment, windows, doors",true,true,,,,,,,,,
5186,03-08-08-016,08/07/2002,122,West 75th Street,Mn,10023,UWS,"Façade work, windows",true,false,,40.779754,-73.978317,07,6,161,1030080,1011460044,Upper West Side
5187,03-08-08-017,08/07/2002,16,Barrow Street,Mn,10014,GV,Painting,true,true,,40.732582,-74.002897,02,3,73,1010189,1005910033,West Village
5188,03-08-08-018,08/07/2002,140,7th Avenue South,Mn,10014,GV,"Scaffolding, removal of part of façade",true,true,,40.734734,-74.002176,02,3,73,1076838,1006110014,West Village
5189,03-08-08-019,08/07/2002,93,8th Avenue,Bn,11215,PS,Façade work,true,true,,40.672985,-73.973283,06,39,165,3024680,3010660001,Park Slope-Gowanus
5185,03-08-08-015,08/06/2002,60,Cheever Place,Bn,11231,COB,Work continuing in violation of stop-work order,true,true,,40.685587,-73.999611,06,39,49,3389832,3003210068,Carroll Gardens-Columbia Street-Red Hook
5190,03-08-08-020,08/06/2002,[287],Broadway,Mn,,IL,Pipe through vault cover; 8 Jan 03: canopy replaced,true,true,,,,,,,,,
